Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
01341776/0011-00;MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA;68751;;;9.245,10;;06/03/2026;08/04/2026;18;92;FAC;26;U.V. IMP/EXP ITAJAI;6055;FRETES ME;AUTORIZADA;Solicitação autorizada por: FLAVIO EMANOEL WERNER em: 24/03/2026 17:44:23;PRISCILA APARECIDA DA SILVA CANDIDO;24/03/2026;CTE 68751 | NFS 44007 - 44008 - 44009 | CONTEINER MNBU4233093 | CARGA 14374963 | BOOKING P40180233;;24/03/2026;;;FLAVIO EMANOEL WERNER;
06113322/0001-23;ABIX TECNOLOGIA LTDA;76358;;;6.250,23;;24/03/2026;01/04/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:39;BARBARA REGINA LIPPERT;24/03/2026;"""SERVIÇO DE LOCAÇÃO DE RADIOTRANSMISSORES E CENTRAL, COMPOSTA POR UM SISTEMA DE REPETIDORAS E BATERIAS ESTACIONÁRIAS, PARA A PLANTA.CONTRATO 114402 - 9654""";;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
00949181/0001-05;ESTRELA METAIS EQUIPAMENTOS LTDA;19;;;223.637,00;;24/03/2026;08/05/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:40;BARBARA REGINA LIPPERT;24/03/2026;FORNECIMENTO DE MATERIAL E MÃO DE OBRA PARA: ADEQUAÇÃO DE TRILHAGEM DO DIF E CÂMARA DE SEQUESTRO PLATAFORMAS DE TRABALHO BANDEJAS DE VÍSCERAS REPOSICIONAMENTO DE BALANÇAS LAVATÓRIO DE MÃO ESTEIRAS PARA TRANSPORTE DE CONDENA ATÉ CHUTE. TODAS ALTERAÇÕES FORAM APRESENTADAS MEDIANTE PROJETO E DEVEM SEGUIR EXATAMENTE COMO EXPOSTO NO PROJETO.;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
38195501/0001-43;SIMAOPRESS LTDA;23299;1;55;103,38;;17/03/2026;14/04/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 24/03/2026 15:17:51 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 24/03/2026;WILLIAN MARCONDES DOS SANTOS;24/03/2026;;;24/03/2026;Autorizado automaticamente através do pedido de compra 4531610 em 18/03/2026.;24/03/2026 15:18;ADRIANO TOMALOK;
00869496/0001-34;METALURGICA BALENA;20427;S;99;50.726,00;;24/03/2026;08/05/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;BARBARA REGINA LIPPERT;24/03/2026;FORNECIMENTO DE MATERIAL E MÃO DE OBRA PARA EXECUÇÃO DE PONTOS DE UTILIDADES CONFORME VISTO IN LOCO;;25/03/2026;;25/03/2026 15:06;CRISTIANO RODEGHIERO MOREIRA;
17253163/0001-89;MUNKART LOCACAO E TRANSPORTES LTDA;3404;U;99;750;;24/03/2026;24/04/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:39 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;BARBARA REGINA LIPPERT;24/03/2026;OS 16089 - REMOÇÃO DE BOMBA NO BIODIGESTOR;;25/03/2026;;26/03/2026 17:47;CRISTIANO RODEGHIERO MOREIRA;
21557110/0001-29;JARDIM SOLAR;292;U;99;32.000,00;;20/03/2026;;4;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 25/03/2026 08:11:37 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;CELINA CASSIA CASTRO SOARES;24/03/2026;NOTA REFERENTE A JARDINAGEM DA UNIDADE NO MÊS DE MARÇO/2026;;25/03/2026;;25/03/2026 13:19;VANESSA CORREA DE MORAES MARTINI;
17253163/0001-89;MUNKART LOCACAO E TRANSPORTES LTDA;3403;;;1.750,00;;24/03/2026;24/04/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:39;BARBARA REGINA LIPPERT;24/03/2026;OS 15159 - IÇAMENTO DE MOTOR COM ACOPLAMENTO NO BIODIGESTOR;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
45033363/0001-61;JN CERTIFICADORA;72;S;99;31.949,33;;20/03/2026;;4;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 25/03/2026 08:11:37 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;CELINA CASSIA CASTRO SOARES;24/03/2026;NOTA REFERENTE A PRESTAÇÃO DE SERVIÇOS DO MÉDICO VETERINÁRIO TERCEIRO DO SIF DE MARÇO/2026;;25/03/2026;;25/03/2026 13:25;VANESSA CORREA DE MORAES MARTINI;
49009424/0007-00;NORCOAST LOGISTICA S.A;4352;1;57;10.767,85;;07/03/2026;09/04/2026;17;92;FAC;26;U.V. IMP/EXP ITAJAI;6055;FRETES ME;LANÇADA;Solicitação autorizada por: FLAVIO EMANOEL WERNER em: 24/03/2026 15:38:33 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;PRISCILA APARECIDA DA SILVA CANDIDO;24/03/2026;CTE 4352 | NFS 46919 - 46920 | CONTEINER HLBU6195917 | CARGA 14544345 | BOOKING 90250755;;24/03/2026;;24/03/2026 16:16;FLAVIO EMANOEL WERNER;
59458554/0001-80;RAYFLEX;32504;3;55;66.088,06;;19/03/2026;18/05/2026;5;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;RAFAEL SALVI DOS SANTOS;24/03/2026;RAMPA NIVELADORA DE DOCA 2UN - TUNEIS;;25/03/2026;;27/03/2026 10:01;CRISTIANO RODEGHIERO MOREIRA;
59458554/0001-80;RAYFLEX;32505;3;55;33.594,03;;19/03/2026;18/05/2026;5;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;RAFAEL SALVI DOS SANTOS;24/03/2026;RAMPA NIVELADORA DE DOCA - IMOBILIZADO 1UN TUNEIS;;25/03/2026;;27/03/2026 10:01;CRISTIANO RODEGHIERO MOREIRA;
19117785/0001-05;BEST NOTEBOOKS;118434;1;55;7.500,00;;19/03/2026;20/04/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 26/03/2026;WILLIAN MARCONDES DOS SANTOS;24/03/2026;NOTEBOOK - PADRAO AURORA 2025 - SEM OFFICE;;25/03/2026;;26/03/2026 10:33;CRISTIANO RODEGHIERO MOREIRA;
35215015/0001-51;PROJECT;60;S;99;61.472,99;;17/03/2026;;7;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 25/03/2026 08:11:44 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;CELINA CASSIA CASTRO SOARES;24/03/2026;NOTA REFERENTE A PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PORTARIAS E RONDA EM MARÇO/2026;;25/03/2026;;25/03/2026 11:01;VANESSA CORREA DE MORAES MARTINI;
32677118/0001-45;PROMAQ MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA;661;A1;99;36.960,00;;23/03/2026;07/05/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;BARBARA REGINA LIPPERT;24/03/2026;ALTERAÇÕES E AMPLIAÇÕES DAS INSTALAÇÕES ELÉTRICAS NO SETOR DO DIF DA UNIDADE DE CASTRO.;;25/03/2026;;26/03/2026 10:49;CRISTIANO RODEGHIERO MOREIRA;
44433080/0001-44;MAM RECICLAGEM;261;S;99;26.250,00;;16/03/2026;;8;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 25/03/2026 08:11:38 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;CELINA CASSIA CASTRO SOARES;24/03/2026;NOTA REFERENTE A LIMPEZA DE RESÍDUOS - PRESTAÇÃO DE SERVIÇO E FRETE MARÇO/2026;;25/03/2026;;25/03/2026 10:56;VANESSA CORREA DE MORAES MARTINI;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1523;S;99;25.630,75;;19/03/2026;18/05/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR MOEDOR SEYDELMANN OS 107667;;25/03/2026;;25/03/2026 14:02;CRISTIANO RODEGHIERO MOREIRA;
49172605/0001-59;THOMAZ & BARONI MONTAGENS ( T&B);218;;;2.120,00;;10/03/2026;10/04/2026;13;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48;BARBARA REGINA LIPPERT;23/03/2026;SOLDAS SANITÁRIAS EM ESTRUTURAS DEEQUIPAMENTOS DO SETOR DE EMBALAGEM PRIMÁRIA INDÚSTRIA E INDUSTRIALIZADOS, SETOR DE EMBUT-COZIDOS E SETOR DE PRESUMTARIA.;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3325;S;99;2.897,50;;11/03/2026;08/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;BARBARA REGINA LIPPERT;23/03/2026;USINAGEM EM GRID DE SELAGEM MULTIVAC;;25/03/2026;;27/03/2026 10:19;CRISTIANO RODEGHIERO MOREIRA;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1522;S;99;1.972,05;;19/03/2026;18/05/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DO TAM SUBIDA DA REPENDURA OS 95609;;25/03/2026;;25/03/2026 14:13;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3326;S;99;807,5;;11/03/2026;08/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;BARBARA REGINA LIPPERT;23/03/2026;USINAGEM EM FURO QUADRADO ESTEIRA DETECTOR METAIS;;25/03/2026;;27/03/2026 10:21;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3322;S;99;1.995,00;;11/03/2026;08/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;BARBARA REGINA LIPPERT;23/03/2026;TORNO - CONSERTO USINAGEM BLOCO DE INOX MULTIVAC CA:5345 USO:242;;25/03/2026;;27/03/2026 10:23;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3316;S;99;2.660,00;;11/03/2026;08/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;BARBARA REGINA LIPPERT;23/03/2026;TORNO -  USINAGEM CONJUNTO DE ROLDANAS ELEVADOR CAIXAS MONOBLOCO.;;25/03/2026;;27/03/2026 10:26;CRISTIANO RODEGHIERO MOREIRA;
23872438/0001-65;VEETIL ELETRO MOTORES;132;S;99;907,44;;12/03/2026;08/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DA ESTEIRA DE BANHA RAMA ABT OS 106749;;25/03/2026;;25/03/2026 16:27;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3321;S;99;4.450,00;;11/03/2026;08/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48;BARBARA REGINA LIPPERT;23/03/2026;TORNO - USINAGEM EM BATENTE FACA RETA MULTIVAC;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
58169490/0001-34;THDS;69;S;99;35.504,83;;18/03/2026;02/05/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;BARBARA REGINA LIPPERT;23/03/2026;REALIZAR A SUBSTITUIÇÃO DE APROXIMADAMENTE 48 METROS DE TUBULAÇÃO DE 4¿, 48 METROS DE TUBULAÇÃO DE 3¿, 48 METROS DE TUBULAÇÃO DE 2¿, 20 METROS DE TUBULAÇÃO DE 1¿, 20 METROS DE TUBULAÇÃO DE ¾¿ E 20 METROS DE TUBULAÇÃO DE ½¿ (MEDIDAS APROXIMADAS), SUBSTITUIÇÃO DE TUBULAÇÃO DE AÇO CARBONO POR TUBOS DE INOX.;;25/03/2026;;25/03/2026 15:11;CRISTIANO RODEGHIERO MOREIRA;
23872438/0001-65;VEETIL ELETRO MOTORES;131;S;99;996,65;;12/03/2026;08/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DA BOMBA DE AGUA REUSO FFG OS 105962;;25/03/2026;;25/03/2026 16:29;CRISTIANO RODEGHIERO MOREIRA;
23872438/0001-65;VEETIL ELETRO MOTORES;130;S;99;679,83;;12/03/2026;08/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DA BOMBA TANQUE DE SANGUE F.F.G OS 105965;;25/03/2026;;25/03/2026 16:24;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3333;;;4.560,00;;19/03/2026;16/04/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41;BARBARA REGINA LIPPERT;23/03/2026;TORNO - SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA USINAGEM EM CONJUNTO DE BUCHAS DO EIXO DA FATIADORA MAREL V-CUT 240.;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
23872438/0001-65;VEETIL ELETRO MOTORES;129;S;99;3.145,77;;12/03/2026;08/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DA BOMBA DE GLICOL DA CENTRAL DE FRIOS OS 106793;;25/03/2026;;25/03/2026 16:21;CRISTIANO RODEGHIERO MOREIRA;
52025018/0001-41;CONSTRUTORA DE PAULA;424;U;99;18.204,00;;20/03/2026;20/04/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;BARBARA REGINA LIPPERT;23/03/2026;MOBILIZAÇÃO E DESMOBILIZAÇÃO (SERVIÇO DEVE SER REALIZADO NO FINAL DE SEMANA)LIMPAR, PREPARAR E APLICAR TINTA RESISTENTE A UMIDADE EM 483,30 MTS² DE PAREDELIMPEZA, DESCARTE DE MATERIAIS E ENTREGA DA OBRA;;25/03/2026;;27/03/2026 10:22;CRISTIANO RODEGHIERO MOREIRA;
23872438/0001-65;VEETIL ELETRO MOTORES;128;S;99;1.317,80;;12/03/2026;08/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DO SECADOR DO GERADOR 1 BIO - COMPRESSOR RADIAL OS;;25/03/2026;;25/03/2026 16:18;CRISTIANO RODEGHIERO MOREIRA;
23872438/0001-65;VEETIL ELETRO MOTORES;127;S;99;1.788,06;;12/03/2026;08/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DA LAGOA DE AERAÇÃO DO SETOR ETE OS 106686;;25/03/2026;;25/03/2026 16:17;CRISTIANO RODEGHIERO MOREIRA;
23872438/0001-65;VEETIL ELETRO MOTORES;126;S;99;1.414,80;;12/03/2026;08/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;23/03/2026;MOTOR DO SECADOR DO GERADOR 4 BIO - COMPRESSOR RADIAL OS 105966;;25/03/2026;;25/03/2026 16:15;CRISTIANO RODEGHIERO MOREIRA;
20422300/0001-76;FILTRAT - FILTRO CENTRAL;924;1;55;42.238,00;;17/03/2026;;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:42 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 26/03/2026;WILLIAN MARCONDES DOS SANTOS;23/03/2026;REALIZAÇÃO DE MANUTENÇÃO NO ABRANDADOR DA CALDEIRA;;25/03/2026;;26/03/2026 10:10;CRISTIANO RODEGHIERO MOREIRA;
04518259/0001-80;ELECTRA COMERCIALIZADORA DE ENERGIA LTDA;286;;;1.372,65;;18/03/2026;08/04/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:42;BARBARA REGINA LIPPERT;23/03/2026;REFERENTE A ENERGIA ELETRICA DA SUBESTAÇÃO;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
37647030/0001-02;TECNICONTROL PEST LTDA;248;S;99;11.205,59;;23/03/2026;;0;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/03/2026 18:33:17 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;GABRIELLE APARECIDA CARVALHO;23/03/2026;SERVIÇO CONTROLE DE PRAGAS;;26/03/2026;;27/03/2026 08:33;VANESSA CORREA DE MORAES MARTINI;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;177681;S;99;90.599,22;;19/03/2026;19/05/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;BARBARA REGINA LIPPERT;23/03/2026;FATURA REFERENTE A LOCAÇÃO DE EQUIPAMENTOS;;25/03/2026;;25/03/2026 14:49;CRISTIANO RODEGHIERO MOREIRA;
04337111/0001-49;CBO ASSESSORIA E ANALISE;52925;;;946,47;;20/03/2026;17/04/2026;3;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;AUTORIZADA;Solicitação autorizada por: ADRIANO TOMALOK em: 25/03/2026 13:37:06;GABRIELLE APARECIDA CARVALHO;23/03/2026;SERVIÇO DE ANÁLISE LABORATORIAL;;25/03/2026;;;ADRIANO TOMALOK;
40876485/0001-04;STARTECH ELETRONICA INDUSTRIAL;1496;;;2.950,00;;16/03/2026;16/04/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:43;BARBARA REGINA LIPPERT;23/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DE INVERSOR DE FREQUÊNCIA WEG CFW500.;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
02427026/0009-01;ALIANÇA NAVEGAÇÃO E LOGISTICA LTDA;191524;4;57;10.121,89;;11/03/2026;16/04/2026;9;92;FAC;26;U.V. IMP/EXP ITAJAI;6055;FRETES ME;LANÇADA;Solicitação autorizada por: FLAVIO EMANOEL WERNER em: 23/03/2026 14:50:16 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;PRISCILA APARECIDA DA SILVA CANDIDO;20/03/2026;CTE 191524 | NFS 47238 - 47239 | CONTEINER MNBU0608205 | CARGA 14560886 | BOOKING 6AIBK6688;;23/03/2026;;24/03/2026 15:13;FLAVIO EMANOEL WERNER;
00428307/0012-40;CASCAVEL - EXPRESSO SAO MIGUEL S/A;200799;11;57;315;;17/03/2026;07/04/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;ADRIANA APARECIDA DOS SANTOS;19/03/2026;REFERENTE ENVIO PARA CONSERTO;;25/03/2026;;25/03/2026 13:28;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;CASCAVEL - EXPRESSO SAO MIGUEL S/A;200689;11;57;242;;16/03/2026;06/04/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;ADRIANA APARECIDA DOS SANTOS;19/03/2026;REFERENTE ENVIO PARA CONSERTO;;25/03/2026;;25/03/2026 13:29;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;CASCAVEL - EXPRESSO SAO MIGUEL S/A;200695;11;57;202;;16/03/2026;06/04/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 27/03/2026 08:08:15 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;ADRIANA APARECIDA DOS SANTOS;19/03/2026;REFERENTE ENVIO PARA CONSERTO;;27/03/2026;;27/03/2026 08:09;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;180831;1;57;46,59;;16/03/2026;06/04/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:43 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;ADRIANA APARECIDA DOS SANTOS;19/03/2026;REFERENTE ENVIO PARA CONSERTO;;25/03/2026;;25/03/2026 13:32;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;180832;1;57;333,97;;16/03/2026;06/04/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:43 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;ADRIANA APARECIDA DOS SANTOS;19/03/2026;REFERENTE ENVIO PARA CONSERTO;;25/03/2026;;25/03/2026 13:30;CRISTIANO RODEGHIERO MOREIRA;
