Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;191865;11;57;65;242,00;19/12/2025;09/01/2026;7;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:30:19 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;ADRIANA APARECIDA DOS SANTOS;26/12/2025;REFERENTE ENVIO PARA CONSERTO;;26/12/2025;;26/12/2025 13:19;VANESSA CORREA DE MORAES MARTINI;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;191866;11;57;142;242,00;19/12/2025;09/01/2026;7;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:25:38 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;ADRIANA APARECIDA DOS SANTOS;26/12/2025;ENVIO PARA CONSERTO;;26/12/2025;;26/12/2025 13:17;VANESSA CORREA DE MORAES MARTINI;
78706751/0014-30;TRANSPEN ENCOMENDAS;169292;1;57;724,31;242,00;19/12/2025;09/01/2026;7;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:24:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;ADRIANA APARECIDA DOS SANTOS;26/12/2025;REFERENTE ENVIO PARA CONSERTO;;26/12/2025;;26/12/2025 13:18;VANESSA CORREA DE MORAES MARTINI;
78706751/0014-30;TRANSPEN ENCOMENDAS;168875;1;57;272,67;242,00;17/12/2025;05/01/2026;9;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:24:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;ADRIANA APARECIDA DOS SANTOS;26/12/2025;REFERENTE ENVIO PARA CONSERTO;;26/12/2025;;26/12/2025 13:21;VANESSA CORREA DE MORAES MARTINI;
82110818/0002-02;ALFA TRANSPORTES LTDA;8044104;0;57;190;177,00;16/12/2025;06/01/2026;10;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:24:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;ADRIANA APARECIDA DOS SANTOS;26/12/2025;DEVOLUÇÃO;;26/12/2025;;26/12/2025 13:20;VANESSA CORREA DE MORAES MARTINI;
29051630/0001-77;REFRIGERAÇÃO IAPÓ;117;S;99;900;242,00;23/12/2025;23/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:25:28 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 29/12/2025;CAMILA RAMOS;24/12/2025;SUBSTITUIÇÃO DO COMPRESSOR DO BEBEDOURO DA RECEPÇÃO DE SUÍNOS.;;26/12/2025;;29/12/2025 14:34;VANESSA CORREA DE MORAES MARTINI;
11913842/0001-50;J ORTIZ CONSTRUTORA;2100;S;99;8.500,00;242,00;22/12/2025;22/01/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:26:23 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;24/12/2025;SERVIÇOS DE MUNCK NORMAL PARA RETIRADA DE ESTEIRAS, MONTAGEM DE VENTILADOR, DESCARREGAMENTO DE TANQUE, COLOCAR BOIA NA LAGOA, MOVIMENTAÇÃO DE MOTOR,MONTAGEM DE MOTOR, RETIRADA DE MOTOR COM COMPRESSOR SALA DE MÁQUINAS - O.S. 714-715-718-719-720-693-694;;26/12/2025;;26/12/2025 13:50;VANESSA CORREA DE MORAES MARTINI;
07804544/0002-36;GESTEC EQUIPAMENTOS E PRECISAO EIRELI;2622;S;99;2.139,82;242,00;23/12/2025;06/02/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:30:51 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;24/12/2025;CONSERTO DE INTERFACE DE LEITURA DE TEMPERATURA DAS SONDAS UTILIZADAS PARA VALIDAÇÃO TÉRMICA. SERVIÇO EXECUTADO FORA DA UNIDADE NO EQUIPAMENTO ENVIADO PARA CONSERTO CONFORME;;26/12/2025;;26/12/2025 13:31;VANESSA CORREA DE MORAES MARTINI;
15077251/0001-41;RGM MANUTENCAO DE MAQUINAS LTDA;2532;E1;99;7.895,77;242,00;22/12/2025;21/01/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:26:23 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;24/12/2025;SERVIÇO DE CONSERTO INVERSOR SIEMENS SINAMICS CL-6SL3210-1PE27-5UL0;;26/12/2025;;26/12/2025 14:01;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;517;S;99;1.400,00;242,00;23/12/2025;06/02/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:24:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;24/12/2025;TORNO - , USINAGEM EM GUIA DA PONTE ROLANTE PRESUNTARIA;;26/12/2025;;26/12/2025 13:34;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;514;S;99;680;242,00;22/12/2025;05/02/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:24:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;24/12/2025;TORNO - USINAGEM EM ACOPLAMENTO BOMBA HIDRÁULICA TUMBLER.;;26/12/2025;;26/12/2025 13:35;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;513;S;99;1.390,00;242,00;22/12/2025;05/02/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:24:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;24/12/2025;TORNO - USINAGEM EM EIXO E POLIA EMBALADORA TACTAP;;26/12/2025;;26/12/2025 13:38;VANESSA CORREA DE MORAES MARTINI;
52025018/0001-41;CONSTRUTORA DE PAULA;387;U;99;36.000,00;332,00;23/12/2025;20/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 26/12/2025 13:53:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;24/12/2025;CONFECÇÃO DOS PILARES DE ANCORAGEM DA LAGOA.;;26/12/2025;;26/12/2025 15:10;ADRIANO TOMALOK;
03420356/0001-72;EMPRESA DE TRANSPORTE PGTUR LTDA;5984;S;99;466.713,24;211,00;23/12/2025;02/01/2026;1;92;FAC;16;MATRIZ;452;CSC GESTAO PESSOAS;LANÇADA;Solicitação autorizada por: PAULA FERNANDA DA SILVA GIACOMELLI em: 26/12/2025 09:30:16 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;JOÃO PEDRO BARNINSKI;24/12/2025;;;26/12/2025;;26/12/2025 09:56;PAULA FERNANDA DA SILVA GIACOMELLI;
01897898/0001-05;TRANSFLUGEL;4013;1;67;171.392,00;211,00;23/12/2025;02/01/2026;1;92;FAC;16;MATRIZ;452;CSC GESTAO PESSOAS;LANÇADA;Solicitação autorizada por: PAULA FERNANDA DA SILVA GIACOMELLI em: 26/12/2025 09:30:13 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;JOÃO PEDRO BARNINSKI;24/12/2025;;;26/12/2025;;26/12/2025 14:09;PAULA FERNANDA DA SILVA GIACOMELLI;
50529571/0001-96;WEBER FOOD TECHNOLOGY DO BRASIL LTDA;1865;1;55;37.741,43;242,00;22/12/2025;20/02/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 23/12/2025 16:52:00 Nota lançada por BARBARA REGINA LIPPERT em: 23/12/2025;BARBARA REGINA LIPPERT;23/12/2025;SERVO MOTOR VA SC005/H23/B0/P0 COD.1010174,WEBER;;23/12/2025;Autorizado automaticamente através do pedido de compra 4451730 em 23/12/2025.;23/12/2025 16:52;ADRIANO TOMALOK;
76174911/0001-05;ELETROMOTOR;8401;S;99;685;;23/12/2025;;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:24:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;FELIPE LOPES CANALLI;23/12/2025;MOTOR DO VENTILADOR FUMEIRO OS 95712;;26/12/2025;;26/12/2025 13:29;VANESSA CORREA DE MORAES MARTINI;
03448670/0001-63;ARGUS COMERCIAL;57139;1;55;5.501,20;242,00;18/12/2025;22/01/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 23/12/2025 15:16:21 Nota lançada por BARBARA REGINA LIPPERT em: 23/12/2025;BARBARA REGINA LIPPERT;23/12/2025;RETIRADO MANGUEIRAS DO SISTEMA HIDRÁULICO ELEVADOR TOMBADOR DE MASSA PRESUNTO;;23/12/2025;Autorizado automaticamente através do pedido de compra 4449156 em 20/12/2025.;23/12/2025 15:46;ADRIANO TOMALOK;
04647090/0001-68;CETRIC S.A.;505219;E;99;37.256,00;290,00;23/12/2025;23/01/2026;0;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 15:26:01 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;TIAGO FARIAS DOS SANTOS;23/12/2025;N/F REFERENTE A COLETA E DESTINAÇÃO FINAL DE RESÍDUOS NÃO RECICLAVEIS CLASSE II INDUSTRIA, CINZAS, TRANSPORTE DE LODO PARA O BIODIGESTOR E LOCAÇÃO DE CAÇAMBAS;;23/12/2025;;26/12/2025 09:17;VANESSA CORREA DE MORAES MARTINI;
37647030/0001-02;TECNICONTROL PEST LTDA;223;S;99;10.841,59;9,00;22/12/2025;05/02/2026;1;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 29/12/2025 17:03:52 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 30/12/2025;GABRIELLE APARECIDA CARVALHO;23/12/2025;SERVIÇO CONTROLE DE PRAGAS;;29/12/2025;;30/12/2025 09:04;VANESSA CORREA DE MORAES MARTINI;
11578258/0001-96;KPM LOGISTICA;85078;A1;99;2.646,64;;18/12/2025;02/01/2026;5;92;FAC;26;U.V. IMP/EXP ITAJAI;6068;LICENCIAMENTO ME;LANÇADA;Solicitação autorizada por: ALISSON MARCELO DE LIMA em: 30/12/2025 10:54:20 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 30/12/2025;TIAGO HENRIQUE CORNIANI;23/12/2025;IMPORTAÇÃO 376DI25 - NOTAR E-MAIL DE ORIENTAÇÃO RETENÇÃO DE IR;;30/12/2025;;30/12/2025 11:07;ALISSON MARCELO DE LIMA;
03666421/0001-44;MYCOM CHEMICAL;126415;2;55;2.210,58;242,00;16/12/2025;01/03/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 23/12/2025 10:40:20 Nota lançada por BARBARA REGINA LIPPERT em: 23/12/2025;BARBARA REGINA LIPPERT;23/12/2025;MYCOM,ELEMENTO FILTRO FSS300 COD.103354033;;23/12/2025;Autorizado automaticamente através do pedido de compra 4448657 em 19/12/2025.;23/12/2025 10:42;ADRIANO TOMALOK;
01886598/0001-20;ULMA PACKAGING LTDA.;129158;3;55;1.695.000,00;327,00;22/12/2025;20/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 15:00:44 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 30/12/2025;WILLIAN MARCONDES DOS SANTOS;23/12/2025;OBRAS EM ANDAMENTO;;23/12/2025;;30/12/2025 08:38;VANESSA CORREA DE MORAES MARTINI;
11913842/0001-50;J ORTIZ CONSTRUTORA;2099;S;99;3.520,00;242,00;22/12/2025;22/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 15:01:02 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;23/12/2025;SERVIÇOS DE MUNCK COM CADEIRINHA PARA MEDIÇÃO DE GASES DA CALDEIRA E COLOCAÇÃO DE TELA BIODIGESTOR;;23/12/2025;;26/12/2025 08:17;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;515;S;99;1.985,00;242,00;22/12/2025;05/02/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 15:01:12 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;23/12/2025;TORNO - SERVIÇO DE USINAGEM ACOPLAMENTOS CONFORME AMOSTRAS / RECUPERAÇAO DE CONJUNTO DE ACOPLAMENTO / FABRICAÇÃO DE ACOPLAMENTO.;;23/12/2025;;26/12/2025 07:55;VANESSA CORREA DE MORAES MARTINI;
09375382/0001-02;VOLT ELETRONICA INDUSTRIAL;5176;S;99;6.240,00;242,00;22/12/2025;05/02/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 15:01:02 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;23/12/2025;CONSERTO ELETRÔNICO EM IHM HANDTMANN VF630;;23/12/2025;;26/12/2025 07:49;VANESSA CORREA DE MORAES MARTINI;
51057772/0001-09;JL RIBEIRO SOLUCOES LTDA;55;S;99;2.443,70;167,00;21/12/2025;05/01/2026;1;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 08:20:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 29/12/2025;MARIANE TAVARES FLORA;22/12/2025;REFERENTE A TRANSPORTE DE COLABOARDORES PARA ATENDIEMTNO EXTERNO;;23/12/2025;;29/12/2025 10:14;VANESSA CORREA DE MORAES MARTINI;
24012574/0001-48;CICASTRO;28102;U;99;2.560,00;169,00;22/12/2025;05/01/2026;0;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 08:20:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;MARIANE TAVARES FLORA;22/12/2025;REFERNTE A 32 EXAMES DE RAIO X LOMBO SACRA;;23/12/2025;;23/12/2025 13:14;VANESSA CORREA DE MORAES MARTINI;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1406;S;99;846,25;242,00;22/12/2025;;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 08:20:30 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;FELIPE LOPES CANALLI;22/12/2025;MOTOR TRIPARIA ESTÁGIO 05 OS 95277;;23/12/2025;;23/12/2025 09:09;VANESSA CORREA DE MORAES MARTINI;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1395;S;99;484,55;242,00;18/12/2025;;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 23/12/2025 08:20:51 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;FELIPE LOPES CANALLI;22/12/2025;MOTOR ESTEIRA DE OSSOS X-HAM OS 88478;;23/12/2025;;23/12/2025 09:11;VANESSA CORREA DE MORAES MARTINI;
51057772/0001-09;JL RIBEIRO SOLUCOES LTDA;8;1;57;3.000,00;97,00;19/12/2025;10/01/2026;3;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:08:55 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;GABRIELLE APARECIDA CARVALHO;22/12/2025;FRETE DE ANÁLISE LABORATORIAL;;22/12/2025;;23/12/2025 10:44;VANESSA CORREA DE MORAES MARTINI;
54551520/0001-11;ATIVA PRO SERVICE;150;E;99;5.710,00;242,00;22/12/2025;12/01/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:07:20 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;CAMILA RAMOS;22/12/2025;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO EM IHM HANDTMANN;;22/12/2025;;23/12/2025 10:05;VANESSA CORREA DE MORAES MARTINI;
17276099/0001-51;AGRO BOMBAS CAMPOS GERAIS LTDA;700;U;99;1.098,00;242,00;19/12/2025;;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:08:17 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;22/12/2025;MOTOR VENTILAÇÃO ABSORÇÃO (SALA MÁQUINAS) OS 94862;;22/12/2025;;22/12/2025 17:07;VANESSA CORREA DE MORAES MARTINI;
30870055/0001-13;METALÚRGICA CIPRIANO;2004;S;99;5.234,00;5,00;22/12/2025;22/01/2026;0;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:07:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;TORBIM DE GEUS;22/12/2025;N/F REFERENTE A TRANSFERENCIA DO MEDIDOR DE VAZÃO DO BIODIGESTOR PARA TUBULÇAO DE LODO ETE;;22/12/2025;;22/12/2025 17:24;VANESSA CORREA DE MORAES MARTINI;
30870055/0001-13;METALÚRGICA CIPRIANO;2003;S;99;18.770,00;5,00;22/12/2025;22/01/2026;0;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:07:33 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;TORBIM DE GEUS;22/12/2025;N/F REFERENTE A INSTALAÇÃO DA TELA DE PROTEÇÃO BIODIGESTOR;;22/12/2025;;23/12/2025 08:00;VANESSA CORREA DE MORAES MARTINI;
11194919/0001-80;USIMEC BALANCEAMENTO DINÂMICO;2768;S;99;5.200,00;242,00;19/12/2025;02/02/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:08:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;CAMILA RAMOS;22/12/2025;REALIZAR O BALANCEAMENTO DE EXAUSTOR UTILIZADO NO SANFONAMENTO DE TRIPAS DO FRESCAL.;;22/12/2025;;22/12/2025 17:12;VANESSA CORREA DE MORAES MARTINI;
06985217/0001-84;MONTAGENS INDUSTRIAIS CHAPECO LTDA;494;E;99;72.000,00;332,00;19/12/2025;19/01/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:10:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;CAMILA RAMOS;22/12/2025;MÃO DE OBRA E MATERIAL AUXILIAR PARA INSTALAÇÃO DE UM EVAPORADOR PARA CÂMARA DE MATÉRIA PRIMA FORNECIDO PELA AURORA CONFORME MEMORIAL DESCRITIVO ANEXO.;;22/12/2025;;23/12/2025 08:08;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;506;S;99;1.350,00;242,00;19/12/2025;02/02/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:08:18 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;CAMILA RAMOS;22/12/2025;TORNO - SERVIÇO DE USINAGEM ABRIR ACOPLAMENTO BOMBA CAPTAÇÃO ETE.;;22/12/2025;;22/12/2025 17:18;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;505;S;99;1.680,00;242,00;19/12/2025;02/02/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:08:17 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;CAMILA RAMOS;22/12/2025;TORNO - SERVIÇO DE USINAGEM ABRIR ACOPLAMENTO BOMBA DE RESFRIAMENTO DA ABSORÇÃO (24MMX25MM) CHAVETA 8MM.;;22/12/2025;;22/12/2025 17:15;VANESSA CORREA DE MORAES MARTINI;
50685378/0001-44;MECANICA VALENGA LTDA;422;U;99;550;242,00;18/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:09:10 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;CAMILA RAMOS;22/12/2025;SERVIÇO DE CONSERTO DE MANGUEIRAS HIDRÁULICAS PRENSADA.;;22/12/2025;;23/12/2025 13:23;VANESSA CORREA DE MORAES MARTINI;
36288404/0001-70;STEAM PRIME  MANUTENÇÃO E CONSERVAÇÃO DE ENERGIA;1609;S;99;9.544,00;242,00;16/12/2025;13/01/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:09:24 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;CAMILA RAMOS;22/12/2025;"SERVIÇO DE CONSERTO DE VÁLVULA DE GAVETA 4"" DA CALDEIRA CONFORME NF DE SAÍDA Nº 40999";;22/12/2025;;23/12/2025 09:52;VANESSA CORREA DE MORAES MARTINI;
82662263/0007-16;BERMO;10614;S;99;3.960,00;242,00;19/12/2025;17/02/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 16:08:55 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;CAMILA RAMOS;22/12/2025;SERVIÇO DE MANUTENÇÃO CORRETIVA VÁLVULA DESCARGA DE FUNDO DN50 CL300 C/ ALAVANCAMODELO DFA40 MARCA BERMO;;22/12/2025;;22/12/2025 17:10;VANESSA CORREA DE MORAES MARTINI;
11429623/0001-09;AVF;1803;S;99;10.519,80;242,00;11/12/2025;01/01/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 11:26:00 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;22/12/2025;TORNO-USINAGEM- RECUPERAÇÃO MOLDE EM ALUMÍNIO AERONÁUTICO PARA SOLDA COM UMA FACE TEFLONADA.;;26/12/2025;;26/12/2025 14:03;VANESSA CORREA DE MORAES MARTINI;
42278291/0035-73;LOG-IN - LOGISTICA INTERMODAL S/A;100633;59;57;9.896,46;171,00;05/11/2025;27/12/2025;47;92;FAC;69;U.V. FORTALEZA;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: DIRCEU ANGNES em: 22/12/2025 15:43:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;ANDERSON PERES MARTINS;22/12/2025;FRETE DE CABOTAGEM RECEBIDO NA UNIDADE-69 (FORTALEZA-CE) EM DEZEMBRO DE 2025, CONTAINER DE Nº TCLU1162107 (NFS 40224 / 40225 CARGA: 14141609) ¿ LOGIN;;22/12/2025;;23/12/2025 10:30;DIRCEU ANGNES;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6470;U;99;12.300,00;9,00;22/12/2025;22/01/2026;0;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 13:23:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;TIAGO FARIAS DOS SANTOS;22/12/2025;NF REFERENTE A 2 DIARIAS PARA LIMPEZA E SUÇÃO DOS RESIDUOS TANQUE DE EQUALIZAÇÃO BIODIGESTOR PARA POSTERIORMENTE SER REFORMADO;;22/12/2025;;22/12/2025 14:26;VANESSA CORREA DE MORAES MARTINI;
10713502/0001-13;LL AMBIENTAL;6301;S;99;6.500,00;97,00;17/12/2025;17/01/2026;5;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 13:23:18 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;TIAGO FARIAS DOS SANTOS;22/12/2025;N/F REFERENTE AS ANÁLISES ATMOSFERICAS CALDEIRA E GERADOR BIODIGESTOR;;22/12/2025;;22/12/2025 15:07;VANESSA CORREA DE MORAES MARTINI;
